UTC_Date,UTC_Time,Lat,Lon,Cherry1,Cherry2,Cherry3,Cherry4,Cherry5,Cherry6,Cherry7,Cherry8
29/11/2008,6:15:58,"-2,451,307","11,097,604",mud,mud,r_flat,leb_trks,brtl_sed,acorn_trk,,
29/11/2008,6:49:36,"-2,451,419","11,097,622",mud,mud,r_flat,,,,,
29/11/2008,6:50:15,"-2,451,432","11,097,620",mud,mud,r_flat,leb_trks,,,,
29/11/2008,6:50:47,"-2,451,441","11,097,617",mud,mud,r_flat,star_othr,,,,
29/11/2008,6:51:33,"-2,451,453","11,097,619",mud,mud,r_flat,whip,acorn_trk,,,
29/11/2008,6:52:25,"-2,451,464","11,097,620",mud,mud,r_flat,leb_trks,acorn_trk,fish,,
29/11/2008,6:53:06,"-2,451,477","11,097,620",mud,mud,r_flat,leb_trks,cucumbr_a,,,
29/11/2008,6:53:44,"-2,451,481","11,097,625",mud,mud,r_flat,leb_trks,acorn_trk,fish,whip,
29/11/2008,6:54:28,"-2,451,490","11,097,627",mud,mud,r_flat,leb_trks,acorn_trk,,,
29/11/2008,6:55:10,"-2,451,499","11,097,629",mud,mud,r_flat,leb_trks,leb_bur,,
29/11/2008,6:55:44,"-2,451,507","11,097,630",mud,mud,r_flat,leb_trks,,,
29/11/2008,6:56:30,"-2,451,516","11,097,635",mud,mud,r_flat,leb_trks,fish,,
29/11/2008,6:57:13,"-2,451,527","11,097,640",mud,mud,r_flat,acorn_trk,leb_trks,whip,unkn
29/11/2008,6:57:53,"-2,451,538","11,097,642",mud,mud,r_flat,acorn_trk,whip,,
29/11/2008,6:58:41,"-2,451,550","11,097,636",mud,mud,r_flat,fish,acorn_trk,,
29/11/2008,6:59:23,"-2,451,558","11,097,636",mud,mud,r_flat,acorn_trk,,,
29/11/2008,7:00:03,"-2,451,567","11,097,632",mud,mud,r_flat,acorn_trk,leb_trks,,
29/11/2008,7:00:57,"-2,451,578","11,097,633",mud,mud,r_flat,leb_trks,unkn,,
29/11/2008,7:01:37,"-2,451,587","11,097,632",mud,mud,r_flat,leb_trks,acorn_trk,,
29/11/2008,7:02:20,"-2,451,597","11,097,633",mud,mud,r_flat,leb_trks,,,
